prior,iteration,log_X,order_mean,order_std,order_q16,order_q50,order_q84,symmetry_mean,symmetry_std,symmetry_q16,symmetry_q50,symmetry_q84,ising_mean,ising_std,ising_q16,ising_q50,ising_q84,n_runs
dsl,30,-0.62,0.014371579406382113,0.016861673047464384,0.004274991775069136,0.004274991775069136,0.033193612173739985,0.89234375,0.2134278787281614,0.7423124999999999,1.0,1.0,0.9952620967741936,0.007633680915266623,0.9843145161290323,1.0,1.0,10
dsl,31,-0.64,0.0158999017257961,0.019188924023884942,0.004274991775069136,0.004274991775069136,0.04136860350603244,0.8400000000000001,0.2633122354417533,0.488,1.0,1.0,0.9951612903225806,0.007791062766768509,0.9838709677419355,1.0,1.0,10
dsl,32,-0.66,0.017452484324039768,0.02121777878858196,0.004274991775069136,0.004274991775069136,0.048199966938304584,0.82,0.28982753492378877,0.4,1.0,1.0,0.9951612903225806,0.007791062766768509,0.9838709677419355,1.0,1.0,10
dsl,33,-0.68,0.0186109464341347,0.020728986188044553,0.004274991775069136,0.004274991775069136,0.048199966938304584,0.8057031250000002,0.2834171066602301,0.4,1.0,1.0,0.9935483870967742,0.008328996443456802,0.9838709677419355,1.0,1.0,10
dsl,34,-0.7,0.023144597716354638,0.020691107948800413,0.004274991775069136,0.017676138331615993,0.048199966938304584,0.735,0.2887232431085366,0.4,0.825,1.0,0.9919354838709677,0.008500746398302087,0.9838709677419355,0.9919354838709677,1.0,10
dsl,35,-0.72,0.025028835084294432,0.0221712671898005,0.004274991775069136,0.020194257994724733,0.048199966938304584,0.72,0.3011090610836324,0.4,0.8,1.0,0.9919354838709677,0.008500746398302087,0.9838709677419355,0.9919354838709677,1.0,10
dsl,36,-0.74,0.03083574747859712,0.02019575742220771,0.004274991775069136,0.03936617961494635,0.048199966938304584,0.6825,0.29949030776378127,0.4,0.65625,1.0,0.985483870967742,0.011901044957622923,0.9748387096774194,0.9838709677419355,1.0,10
dsl,37,-0.76,0.03331020618431978,0.020721290223540446,0.004274991775069136,0.048199966938304584,0.048199966938304584,0.6050000000000001,0.2832843094843059,0.4,0.4,1.0,0.988709677419355,0.0077910627667685094,0.9838709677419355,0.9838709677419355,1.0,10
dsl,38,-0.78,0.035022474389333945,0.02121777878858196,0.004274991775069136,0.048199966938304584,0.048199966938304584,0.5800000000000001,0.28982753492378877,0.4,0.4,1.0,0.988709677419355,0.0077910627667685094,0.9838709677419355,0.9838709677419355,1.0,10
dsl,39,-0.8,0.039955430708819614,0.01614027754200953,0.025316122028910627,0.048199966938304584,0.048199966938304584,0.530078125,0.23131956594873637,0.4,0.4,0.7684374999999999,0.9851814516129034,0.005292738720162073,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,40,-0.82,0.04403210051857727,0.008977163833918458,0.03647748124502488,0.048199966938304584,0.048199966938304584,0.47546875,0.12547176599737486,0.4,0.4,0.61328125,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,41,-0.84,0.046351257614751805,0.005257244554213255,0.04280648959006601,0.048199966938304584,0.048199966938304584,0.4694531250000001,0.14343094215370927,0.4,0.4,0.5249375,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,42,-0.86,0.04779109770383908,0.00306094758319627,0.04672446870089443,0.048199966938304584,0.048199966938304584,0.45773437499999997,0.10085857149068868,0.4,0.4,0.54453125,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,43,-0.88,0.048205602254618486,0.002659883059765594,0.048199966938304584,0.048199966938304584,0.048199966938304584,0.4178125,0.05632807082174926,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,44,-0.9,0.04876702537287288,0.0017931962196453513,0.048199966938304584,0.048199966938304584,0.048199966938304584,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,45,-0.92,0.04876702537287288,0.0017931962196453513,0.048199966938304584,0.048199966938304584,0.048199966938304584,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,46,-0.94,0.04876702537287288,0.0017931962196453513,0.048199966938304584,0.048199966938304584,0.048199966938304584,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,47,-0.96,0.04876702537287288,0.0017931962196453513,0.048199966938304584,0.048199966938304584,0.048199966938304584,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,48,-0.98,0.04876702537287288,0.0017931962196453513,0.048199966938304584,0.048199966938304584,0.048199966938304584,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,49,-1.0,0.04876702537287288,0.0017931962196453513,0.048199966938304584,0.048199966938304584,0.048199966938304584,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,50,-1.02,0.049394297757999674,0.002366651750151548,0.048199966938304584,0.048199966938304584,0.05164043555434444,0.41875,0.05929270612815711,0.4,0.4,0.4,0.983114919354839,0.0023908349245224665,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,51,-1.04,0.049417959387791276,0.002361249877850676,0.048199966938304584,0.048199966938304584,0.05174454672542752,0.41125,0.03557562367689425,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,52,-1.06,0.04990114224200945,0.00273915247081116,0.048199966938304584,0.048199966938304584,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,53,-1.08,0.04996135619256796,0.0027039935773747023,0.048199966938304584,0.048199966938304584,0.05387055128398747,0.41875,0.05929270612815711,0.4,0.4,0.4,0.983114919354839,0.0023908349245224665,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,54,-1.1,0.051035259111146036,0.0029886603660755854,0.048199966938304584,0.05103525911114602,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,55,-1.12,0.051035259111146036,0.0029886603660755854,0.048199966938304584,0.05103525911114602,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,56,-1.14,0.051602317545714316,0.002928277164545906,0.048199966938304584,0.05387055128398747,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,57,-1.16,0.051602317545714316,0.002928277164545906,0.048199966938304584,0.05387055128398747,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,58,-1.18,0.051602317545714316,0.002928277164545906,0.048199966938304584,0.05387055128398747,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,59,-1.2,0.05201117228166204,0.002674914718211631,0.048199966938304584,0.05387055128398747,0.05387055128398747,0.425,0.0790569415042095,0.4,0.4,0.4,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,60,-1.22,0.05216937598028261,0.0027391524708111604,0.048199966938304584,0.05387055128398747,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,61,-1.24,0.052489341101380725,0.0023883780761989166,0.0496078134711363,0.05387055128398747,0.05387055128398747,0.408203125,0.025940558931068735,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,62,-1.26,0.052736434414850895,0.002390928292860468,0.05069502405040505,0.05387055128398747,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,63,-1.28,0.05330349284941919,0.0017931962196453511,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,64,-1.3,0.05330349284941919,0.0017931962196453511,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,65,-1.32,0.053870551283987475,7.314236392868128e-18,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9838709677419357,2.340555645717801e-16,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,66,-1.34,0.054063724390494575,0.0006108669992527171,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.44281250000000005,0.13538501232595876,0.4,0.4,0.4,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,67,-1.36,0.05587610005602493,0.006342102078192206,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.44000000000000006,0.12649110640673517,0.4,0.4,0.4,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,68,-1.38,0.05587610005602493,0.006342102078192206,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.44000000000000006,0.12649110640673517,0.4,0.4,0.4,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,69,-1.4,0.05587610005602493,0.006342102078192206,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.44000000000000006,0.12649110640673517,0.4,0.4,0.4,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,70,-1.42,0.056895079426984164,0.009564397779148996,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,71,-1.44,0.056895079426984164,0.009564397779148996,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,72,-1.46,0.056895079426984164,0.009564397779148996,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,73,-1.48,0.056895079426984164,0.009564397779148996,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.39999999999999997,5.851389114294502e-17,0.4,0.4,0.4,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,74,-1.5,0.05759878104838789,0.011789697695938286,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.4403125,0.12747931817553776,0.4,0.4,0.4,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,75,-1.52,0.05761553626789227,0.011842682352268218,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.44000000000000006,0.12649110640673517,0.4,0.4,0.4,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,76,-1.54,0.05761553626789227,0.011842682352268218,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.44000000000000006,0.12649110640673517,0.4,0.4,0.4,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,77,-1.56,0.05761553626789227,0.011842682352268218,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.44000000000000006,0.12649110640673517,0.4,0.4,0.4,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,78,-1.58,0.05761553626789227,0.011842682352268218,0.05387055128398747,0.05387055128398747,0.05387055128398747,0.44000000000000006,0.12649110640673517,0.4,0.4,0.4,0.9822580645161292,0.005100447838981253,0.9838709677419355,0.9838709677419355,0.9838709677419355,10
dsl,79,-1.6,0.057963593094784736,0.011771319645612049,0.05387055128398747,0.05387055128398747,0.05581966951458527,0.45781250000000007,0.1326254810704439,0.4,0.4,0.4997499999999999,0.9812500000000002,0.00570643271918111,0.978225806451613,0.9838709677419355,0.9838709677419355,10
dsl,80,-1.62,0.05799913377901318,0.01176980139471227,0.05387055128398747,0.05387055128398747,0.0560186973462645,0.49687500000000007,0.2080675387811478,0.4,0.4,0.6239999999999999,0.9810483870967743,0.006025944024585987,0.9770967741935485,0.9838709677419355,0.9838709677419355,10
dsl,81,-1.64,0.05879757024812786,0.012998837412541374,0.05387055128398747,0.05387055128398747,0.05838212609745122,0.5028125000000001,0.2205011751196956,0.4,0.4,0.6397499999999998,0.9778225806451614,0.015354381261822383,0.9770967741935485,0.9838709677419355,0.9838709677419355,10
dsl,82,-1.66,0.060236399776828854,0.0145473492360841,0.05387055128398747,0.05387055128398747,0.06502566741231074,0.5003125,0.21650860620885257,0.4,0.4,0.6257499999999998,0.9806451612903228,0.00680059711864167,0.9748387096774194,0.9838709677419355,0.9838709677419355,10
dsl,83,-1.68,0.0612177925017814,0.014411185896837864,0.05387055128398747,0.05387055128398747,0.06936007190104906,0.5600000000000002,0.26331223544175336,0.4,0.4,0.9119999999999999,0.9794354838709678,0.007225634438556774,0.9695161290322581,0.9838709677419355,0.9838709677419355,10
dsl,84,-1.7,0.061410965608288494,0.014314379517697063,0.05387055128398747,0.05387055128398747,0.06936007190104906,0.6028125000000001,0.2691471951806504,0.4,0.4,0.924375,0.9778225806451613,0.007894717825585162,0.967741935483871,0.9838709677419355,0.9838709677419355,10
dsl,85,-1.72,0.06365389402787344,0.014741937663097913,0.05387055128398747,0.05387055128398747,0.07392603900436213,0.5493750000000002,0.22746432107280276,0.4,0.4,0.8,0.9782762096774194,0.007634605302346365,0.967741935483871,0.9838709677419355,0.9838709677419355,10
dsl,86,-1.74,0.06378073823139445,0.014787482327321771,0.05387055128398747,0.05387055128398747,0.07392603900436213,0.58515625,0.2451938739187659,0.4,0.4,0.828875,0.9786290322580644,0.007615169609793163,0.967741935483871,0.9838709677419355,0.9838709677419355,10
dsl,87,-1.76,0.06378073823139445,0.014787482327321771,0.05387055128398747,0.05387055128398747,0.07392603900436213,0.58515625,0.2451938739187659,0.4,0.4,0.828875,0.9786290322580644,0.007615169609793163,0.967741935483871,0.9838709677419355,0.9838709677419355,10
dsl,88,-1.78,0.06391498885626709,0.014693308443516753,0.05387055128398747,0.054541804408350616,0.07392603900436213,0.60046875,0.23699009819109534,0.4,0.4765625,0.828875,0.9778225806451613,0.007422957672840894,0.967741935483871,0.9818548387096775,0.9838709677419355,10
dsl,89,-1.8,0.06463384353391799,0.014769684955464447,0.05387055128398747,0.05580228234905843,0.07392603900436213,0.6659375,0.23614126135112432,0.4,0.8,0.828125,0.9741935483870968,0.008328996443456802,0.967741935483871,0.967741935483871,0.9838709677419355,10
dsl,90,-1.82,0.066858221440563,0.01440047962469252,0.05387055128398747,0.06685635313667053,0.07392603900436213,0.6746874999999999,0.2457735184999257,0.4,0.8,0.881875,0.9735887096774192,0.009038916036878989,0.967741935483871,0.967741935483871,0.9838709677419355,10
dsl,91,-1.84,0.06687178518968559,0.014407796522077607,0.05387055128398747,0.06692417188228351,0.07392603900436213,0.674375,0.2455939865916916,0.4,0.8,0.8805,0.9735887096774192,0.009038916036878989,0.967741935483871,0.967741935483871,0.9838709677419355,10
dsl,92,-1.86,0.06847464352364667,0.015064975626779824,0.05387055128398747,0.07327827954029273,0.07392603900436213,0.620703125,0.20024983378517344,0.4,0.697265625,0.8,0.970967741935484,0.014821557797946461,0.967741935483871,0.967741935483871,0.9838709677419355,10
dsl,93,-1.88,0.06950112258953775,0.017343371719423236,0.05387055128398747,0.07392603900436213,0.07392603900436213,0.6,0.21081851067789198,0.4,0.6000000000000001,0.8,0.9725806451612904,0.010886267059847618,0.967741935483871,0.967741935483871,0.9838709677419355,10
dsl,94,-1.9,0.07008218863373264,0.018554851602518487,0.05387055128398747,0.07392603900436213,0.07467689622277071,0.634375,0.20244276454510957,0.4,0.7718750000000001,0.8,0.9717741935483872,0.014845915345681788,0.967741935483871,0.9717741935483871,0.9838709677419355,10
dsl,95,-1.92,0.07156675028382553,0.020584961093556592,0.05387055128398747,0.07392603900436213,0.0796323234817338,0.5599999999999999,0.2065591117977289,0.4,0.4,0.8,0.9725806451612904,0.010886267059847618,0.967741935483871,0.967741935483871,0.9838709677419355,10
dsl,96,-1.94,0.07172974047149963,0.02101621135086175,0.05387055128398747,0.07392603900436213,0.0796323234817338,0.579609375,0.19884597135308196,0.4,0.498046875,0.8,0.9752016129032259,0.008067315822270221,0.967741935483871,0.9727822580645161,0.9838709677419355,10
dsl,97,-1.96,0.07301074406754522,0.022670092908355165,0.05387055128398747,0.07392603900436213,0.08400033033522003,0.631875,0.20284362188453475,0.4,0.734375,0.8,0.970766129032258,0.015478888180485234,0.9620967741935484,0.9717741935483871,0.9838709677419355,10
dsl,98,-1.98,0.07396829759194049,0.023058187841476948,0.05387055128398747,0.07392603900436213,0.08835551331052763,0.616015625,0.19215547455053053,0.4,0.678515625,0.8,0.9731854838709676,0.009694671748313607,0.967741935483871,0.967741935483871,0.9838709677419355,10
dsl,99,-2.0,0.07541647471618798,0.025563741611117772,0.05387055128398747,0.07392603900436213,0.09062677006745237,0.568125,0.21818776954214866,0.4,0.4,0.80175,0.9693548387096775,0.016039176225996002,0.9587096774193549,0.967741935483871,0.9838709677419355,10
dsl,100,-2.02,0.07822277441498156,0.024468333191170373,0.05387055128398747,0.07538333095949026,0.09124667815721628,0.6084375,0.22089744548910273,0.4,0.6000000000000001,0.803125,0.9661290322580646,0.016039176225996005,0.9516129032258065,0.967741935483871,0.9838709677419355,10
dsl,101,-2.04,0.07939680636515241,0.024509060960995508,0.05387055128398747,0.0783613788764228,0.09132040112303556,0.6015625,0.21249617030862775,0.4,0.6000000000000001,0.80175,0.970967741935484,0.010200895677962505,0.967741935483871,0.967741935483871,0.9838709677419355,10
dsl,102,-2.06,0.08024112493318951,0.025802310903383866,0.05387055128398747,0.08012430957564129,0.09132040112303556,0.6053124999999999,0.21691717289286558,0.4,0.6000000000000001,0.80175,0.9629032258064516,0.033185590025830033,0.967741935483871,0.967741935483871,0.9838709677419355,10
dsl,103,-2.08,0.08263098898705945,0.030398313660046954,0.05387055128398747,0.08012430957564129,0.09132040112303556,0.627109375,0.19959134207248355,0.4,0.733984375,0.8,0.9719758064516129,0.008417992618345022,0.967741935483871,0.967741935483871,0.9838709677419355,10
dsl,104,-2.1,0.08314155112878414,0.03179149825430813,0.05387055128398747,0.08012430957564129,0.09132040112303556,0.65,0.21715190055964664,0.4,0.8,0.80175,0.9715725806451612,0.009038916036878992,0.967741935483871,0.967741935483871,0.9838709677419355,10
dsl,105,-2.12,0.0855663698153442,0.03860034568353285,0.05387055128398747,0.08012430957564129,0.09132040112303556,0.625,0.19895560643855537,0.4,0.7250000000000001,0.8,0.9693548387096775,0.0141225005769502,0.967741935483871,0.967741935483871,0.9838709677419355,10
dsl,106,-2.14,0.08609673716814044,0.04005229434814086,0.05387055128398747,0.08025923050780763,0.09132040112303556,0.64625,0.21246323211322946,0.4,0.8,0.807,0.9661290322580648,0.01775007959055824,0.9496774193548387,0.967741935483871,0.9838709677419355,10
dsl,107,-2.16,0.08757444804106235,0.03991781801116401,0.05391081602551216,0.08760202948432093,0.09132040112303556,0.6829296874999999,0.21516532514977849,0.4,0.8,0.807,0.9684979838709676,0.01338456372184415,0.967741935483871,0.967741935483871,0.9801008064516129,10
dsl,108,-2.18,0.08898602013082456,0.04187392612082364,0.0543033640657749,0.08771811691849499,0.09484212064475712,0.70125,0.2176619767233384,0.4,0.8,0.828,0.9625,0.03292599272075197,0.967741935483871,0.967741935483871,0.9820967741935483,10
dsl,109,-2.2,0.09063955559129526,0.04623755381251909,0.05472051295261869,0.08771811691849499,0.09498517501108465,0.70375,0.23385874856313135,0.4,0.8,0.9151874999999999,0.9699596774193548,0.008131442721642028,0.967741935483871,0.967741935483871,0.9772177419354838,10
